date, pm25, pm10, o3, no2, so2, co
2019-02-04,118,73,21,45,6,8
2019-02-05,100,80,20,45,7,9
2019-02-06,121,59,25,20,6,5
2019-02-07,103,35,23,28,5,6
2019-02-08,69,40,22,20,6,5
2019-02-09,70,46,20,28,6,6
2019-02-10,79,44,26,28,8,6
2019-02-11,88,59,23,35,8,8
2019-02-12,124,42,24,30,6,6
2019-02-13,82,55,14,50,8,7
2019-02-14,98,42,16,46,5,7
2019-02-15,103,59,28,23,6,9
2019-02-16,145,40,27,30,6,6
2019-02-17,92,46,6,61,6,9
2019-02-18,97,47,11,49,5,8
2019-02-19,117,55,24,37,5,8
2019-02-20,136,72,16,52,6,11
2019-02-21,162,70,18,63,7,12
2019-02-22,157,57,27,59,7,10
2019-02-23,127,64,29,56,7,11
2019-02-24,142,76,29,44,6,9
2019-02-25,152,58,19,46,7,8
2019-02-26,98,68,22,60,9,9
2019-02-27,141,76,36,55,8,9
2019-02-28,157,93,46,58,8,11
2019-03-01,177,91,42,66,8,12
2019-03-02,177,86,41,57,7,9
2019-03-03,169,122,34,58,9,10
2019-03-04,201,136,32,43,8,10
2019-03-05,210,106,41,45,8,9
2019-03-06,187,55,34,31,5,6
2019-03-07,121,53,25,44,6,6
2019-03-08,97,48,15,64,7,8
2019-03-09,107,51,32,41,6,6
2019-03-10,120,69,21,47,5,7
2019-03-11,139,74,26,30,5,7
2019-03-12,127,46,32,20,5,4
2019-03-13,48,47,27,38,5,6
2019-03-14,82,54,28,36,5,5
2019-03-15,115,46,26,30,4,5
2019-03-16,106,44,34,27,5,5
2019-03-17,90,46,16,53,6,7
2019-03-18,90,63,22,63,7,9
2019-03-19,128,83,17,63,5,9
2019-03-20,169,37,33,25,3,5
2019-03-21,96,41,33,16,4,4
2019-03-22,75,27,30,25,4,5
2019-03-23,64,31,34,21,5,4
2019-03-24,59,50,33,37,6,6
2019-03-25,104,63,34,34,5,6
2019-03-26,119,80,52, ,7,7
2019-03-27,156,75,31,34,6,7
2019-03-28,138,45,38,28,6,5
2019-03-29,78,41,34,22,5,5
2019-03-30,91,44,31,14,4,4
2019-03-31,91,30,33,22,5,4
2018-10-01,37,28,28,24,4,6
2018-10-02,63,29,30,33,4,6
2018-10-03,71,23,33,25,4,5
2018-10-04,53,11,29,19,3,4
2018-10-05,25,7,33,15,4,3
2018-10-06,14,29,30,19,4,5
2018-10-07,50,24,24,28,4,5
2018-10-08,36,29,14,35,5,6
2018-10-09,57,22,21,15,4,4
2018-10-10,49,19,22,16,3,4
2018-10-11,36,26,16,28,4,5
2018-10-12,59,35,18,43,5,7
2018-10-13,88,40,35,33,4,6
2018-10-14,89,61,38,38,5,8
2018-10-15,127,53,24,38,6,8
2018-10-16,101,40,23,39,6,7
2018-10-17,74,16,20,26,4,5
2018-10-18,36,20,22,29,3,5
2018-10-19,42,43,19,45,6,8
2018-10-20,82,41,35,42,5,8
2018-10-21,88,53,22,58,7,9
2018-10-22,111,52,18,53,6,9
2018-10-23,108,48,20,40,5,7
2018-10-24,78,43,16,50,6,8
2018-10-25,81,40,14,44,5,7
2018-10-26,79,30,21,15,4,3
2018-10-27,26,15,15,27,4,5
2018-10-28,34,18,19,23,4,5
2018-10-29,36,23,17,21,5,5
2018-10-30,52,23,20,25,5,5
2018-10-31,55,38,15,41,6,9
2018-11-01,82,48,11,58,6,11
2018-11-02,100,59,13,62,7,11
2018-11-03,127,48,25,46,6,10
2018-11-04,114,63,12,56,6,11
2018-11-05,137,88,5,73,7,13
2018-11-06,170,64,9,43,5,9
2018-11-07,138,9,16,27,4,5
2018-11-08,26,40,28,24,6,7
2018-11-09,85,71,27,38,7,9
2018-11-10,154,66,12,39,6,10
2018-11-11,141,33,14,37,6,7
2018-11-12,67,45,14,43,6,9
2018-11-13,96,38,14,44,6,8
2018-11-14,91,54,8,57,6,10
2018-11-15,122,60,18,47,7,11
2018-11-16,144,36,10,33,6,7
2018-11-17,80,41,15,37,7,9
2018-11-18,91,60,14,45,7,11
2018-11-19,121,50,14,42,7,8
2018-11-20,80,38,16,40,6,6
2018-11-21,71,24,20,23,6,4
2018-11-22,43,24,16,35,6,6
2018-11-23,51,24,10,36,5,6
2018-11-24,69,47,8,40,5,10
2018-11-25,128,62,8,47,7,12
2018-11-26,140,97,8,48,7,11
2018-11-27,158,100,15,33,6,5
2018-11-28,90,71,4,46,7,8
2018-11-29,85,60,9,45,6,8
2018-11-30,88,51,7,55,7,10
2018-12-01,92,54,8,44,6,9
2018-12-02,96,47,8,43,6,9
2018-12-03,92,37,16,26,4,7
2018-12-04,76,32,18,27,6,5
2018-12-05,53,41,14,30,6,6
2018-12-06,74,26,24,13,4,3
2018-12-07,40,26,20,14,5,4
2018-12-08,40,24,21,21,6,5
2018-12-09,45,36,6,46,6,8
2018-12-10,74,44,4,50,7,9
2018-12-11,92,48,17,30,7,7
2018-12-12,94,42,19,33,7,6
2018-12-13,91,35,12,32,6,6
2018-12-14,73,58,4,55,7,11
2018-12-15,132,56,3,57,7,11
2018-12-16,143,67,13,41,8,10
2018-12-17,145,52,10,50,7,9
2018-12-18,100,56,12,50,8,10
2018-12-19,114,62,5,61,8,11
2018-12-20,129,72,3,69,10,13
2018-12-21,148,78,11,63,9,14
2018-12-22,163,54,24,25,6,7
2018-12-23,98,25,18,18,6,5
2018-12-24,52,39,4, ,7,8
2018-12-25,86,52,17, ,7,7
2018-12-26,94,30,21,18,5,4
2018-12-27,35,40,17,22,6,5
2018-12-28,56,43,21,18,5,4
2018-12-29,40,36,16,29,6,6
2018-12-30,69, , , , , 
2018-07-01,33,9,27,27,5,4
2018-07-02,26,13,19,20,5,4
