date, pm25, pm10, o3, no2, so2, co
2019/4/5, 80, 62, 42, 18, 14, 3
2019/4/6, 71, 53, 34, 16, 5, 3
2019/4/7, 74, 43, 39, 14, 6, 2
2019/4/8, 60, 19, 37, 14, 3, 2
2019/4/9, 44, 7, 37, 9, 3, 2
2019/4/10, 18, 10, 31, 12, 4, 2
2019/4/11, 27, 22, 41, 18, 5, 2
2019/4/12, 55, 35, 49, 19, 5, 2
2019/4/13, 79, 28, 48, 13, 4, 2
2019/4/14, 65, 49, 43, 17, 16, 3
2019/4/15, 65, 43, 41, 26, 7, 2
2019/4/16, 61, 45, 47, 24, 8, 
2019/4/17, 67, 36, 19, 22, 5, 
2019/4/18, 75, 32, 30, 14, 4, 2
2019/4/19, 41, 38, 54, 18, 10, 3
2019/4/20, 66, 46, 41, 17, 8, 4
2019/4/21, 81, 45, 36, 17, 7, 4
2019/4/22, 80, 40, 33, 22, 5, 3
2019/4/23, 72, 28, 27, 14, 4, 3
2019/4/24, 69, 58, 36, 8, 4, 2
2019/4/25, 68, 14, 31, 11, , 2
2019/4/26, 29, 13, 37, 10, 4, 3
2019/4/27, 24, 19, 40, 12, 4, 
2019/4/28, 40, 22, 25, 20, 3, 3
2019/4/29, 54, 24, 33, 14, 4, 4
2019/4/30, 58, 53, 54, 13, 3, 3
2019/5/1, 78, 60, 53, 16, 4, 3
2019/5/2, 81, 51, 39, 26, 11, 6
2019/5/3, 77, 57, 86, 23, 9, 4
2019/5/4, 103, 59, 82, 16, 6, 3
2019/5/5, 112, 44, 36, 12, 6, 3
2019/5/6, 67, 30, 41, 14, 5, 2
2019/5/7, 46, 40, 56, 18, 5, 3
2019/5/8, 60, 51, 67, 12, 5, 2
2019/5/9, 69, 47, 77, 21, 7, 3
2019/5/10, 79, 51, 99, 23, 11, 3
2019/5/11, 102, 54, 57, 17, 11, 6
2019/5/12, 106, 51, 54, 17, 9, 4
2019/5/13, 98, 49, 57, 19, 9, 2
2019/5/14, 98, 39, 46, 19, 8, 2
2019/5/15, 81, 37, 65, 17, 7, 2
2019/5/16, 73, 35, 54, 18, 9, 2
2019/5/17, 62, 22, 34, 9, 4, 3
2019/5/18, 48, 26, 34, 8, 4, 4
2019/5/19, 55, 28, 37, 6, 5, 2
2019/5/20, 38, 26, 47, 8, , 
