date, pm25, pm10, o3, no2, so2, co,country
2019/8/16, 66, 46, 67, 18, 6, ,dongying
2019/8/17, 69, 60, 100, 29, 13, ,dongying
2019/8/18, 102, 63, 113, 23, 14, ,dongying
2019/8/19, 115, 64, 99, 23, 10, ,dongying
2019/8/20, 105, 51, 91, 11, 7, ,dongying
2019/8/21, 105, 60, 77, 30, 9, ,dongying
2019/8/22, 106, 63, 115, 20, 16, ,dongying
2019/8/23, 110, 39, 86, 11, 5, ,dongying
2019/8/24, 64, 49, 89, 16, 5, ,dongying
2019/8/25, 85, 61, 70, 16, 9, ,dongying
2019/8/26, 94, 71, 96, 19, 20, ,dongying
2019/8/27, 140, 85, 91, 20, 13, ,dongying
2019/8/28, 126, 43, 55, 17, 7, ,dongying
2019/8/29, 41, 45, 59, 19, 14, ,dongying
2019/8/30, 66, 35, 50, 15, 7, ,dongying
2019/8/31, 53, 56, 92, 15, 11, ,dongying
2019/9/1, 92, 62, 96, 18, 9, ,dongying
2019/9/2, 111, 55, 70, 20, 6, ,dongying
2019/9/3, 80, 41, 76, 12, 5, ,dongying
2019/9/4, 68, 65, 110, 25, 12, ,dongying
2019/9/5, 112, 79, 113, 19, 9, ,dongying
2019/9/6, 136, 73, 135, 14, 8, ,dongying
2019/9/7, 132, 94, 129, 23, 10, ,dongying
2019/9/8, 156, 80, 106, 13, 7, ,dongying
2019/9/9, 149, 58, 50, 6, 2, ,dongying
2019/9/10, 79, 28, 35, 7, 2, ,dongying
2019/9/11, 27, 43, 65, 13, 6, ,dongying
2019/9/12, 51, 52, 55, 13, 5, ,dongying
2019/9/13, 100, 48, 54, 18, 5, ,dongying
2019/9/14, 90, 56, 63, 22, 9, ,dongying
2019/9/15, 86, 44, 40, 9, 5, ,dongying
2019/9/16, 70, 51, 56, 24, 6, ,dongying
2019/9/17, 69, 50, 36, 10, 3, ,dongying
2019/9/18, 52, 58, 70, 30, 11, ,dongying
2019/9/19, 89, 90, 54, 43, 26, ,dongying
2019/9/20, 150, 79, 94, 23, 6, ,dongying
2019/9/21, 133, 52, 57, 12, 3, ,dongying
2019/9/22, 68, 66, 101, 30, 9, ,dongying
2019/9/23, 107, 84, 109, 28, 19, ,dongying
2019/9/24, 141, 49, 73, 23, 4, ,dongying
2019/9/25, 71, 61, 100, 23, 8, ,dongying
2019/9/26, 106, 78, 99, 28, 9, ,dongying
2019/9/27, 131, 108, 104, 38, 7, ,dongying
2019/9/28, 154, 105, 118, 31, 9, ,dongying
2019/9/29, 153, 96, 119, 24, 8, ,dongying
2019/9/30, 158, 65, 95, 15, 6, ,dongying
2019/4/1, 99, 64, 52, 19, 11, ,dongying
2019/4/2, 95, 62, 69, 27, 7, ,dongying
2019/4/3, 105, 117, 89, 32, 17, ,dongying
2019/4/4, 161, 399, 50, 13, 8, ,dongying
2019/4/5, 140, 117, 46, 14, 7, ,dongying
2019/4/6, 124, 77, 57, 13, 9, ,dongying
2019/4/7, 105, 69, 40, 13, 6, ,dongying
2019/4/8, 74, 28, 39, 8, 4, ,dongying
2019/4/9, 63, 54, 53, 18, 7, ,dongying
2019/4/10, 107, 86, 45, 36, 12, ,dongying
2019/4/11, 163, 110, 80, 33, 11, ,dongying
2019/4/12, 185, 99, 62, 22, 10, ,dongying
2019/4/13, 173, 74, 54, 19, 9, ,dongying
2019/4/14, 112, 85, 61, 30, 17, ,dongying
2019/4/15, 132, 88, 89, 23, 11, ,dongying
2019/4/16, 151, 114, 83, 24, 11, ,dongying
2019/4/17, 159, 169, 47, 11, 6, ,dongying
2019/4/18, 120, 61, 45, 9, 4, ,dongying
2019/4/19, 60, 74, 72, 20, 14, ,dongying
