date, pm25, pm10, o3, no2, so2, co,country
2019/7/2, 114, 59, 124, 15, 10, ,zibo
2019/7/3, 128, 74, 129, 20, 13, ,zibo
2019/7/4, 143, 60, 116, 11, 9, ,zibo
2019/7/5, 113, 42, 83, 15, 7, ,zibo
2019/7/6, 106, 40, 48, 12, 3, ,zibo
2019/7/7, 102, 60, 88, 18, 6, ,zibo
2019/7/8, 139, 65, 77, 24, 7, ,zibo
2019/7/9, 142, 70, 67, 25, 7, ,zibo
2019/7/10, 155, 80, 93, 26, 10, ,zibo
2019/7/11, 159, 75, 102, 21, 10, ,zibo
2019/7/12, 145, 72, 138, 20, 12, ,zibo
2019/7/13, 145, 75, 101, 24, 11, ,zibo
2019/7/14, 119, 58, 130, 16, 9, ,zibo
2019/7/15, 116, 77, 117, 25, 8, ,zibo
2019/7/16, 129, 68, 92, 14, 4, ,zibo
2019/7/17, 140, 53, 86, 15, 7, ,zibo
2019/7/18, 84, 41, 43, 13, 6, ,zibo
2019/7/19, 72, 62, 108, 17, 9, ,zibo
2019/7/20, 112, 69, 149, 19, 9, ,zibo
2019/7/21, 133, 78, 106, 23, 8, ,zibo
2019/7/22, 143, 55, 63, 13, 5, ,zibo
2019/7/23, 116, 66, 132, 19, 7, ,zibo
2019/7/24, 127, 68, 88, 24, 11, ,zibo
2019/7/25, 135, 67, 127, 23, 8, ,zibo
2019/7/26, 135, 71, 87, 21, 8, ,zibo
2019/7/27, 128, 52, 107, 14, 8, ,zibo
2019/7/28, 95, 51, 70, 14, 7, ,zibo
2019/7/29, 95, 40, 70, 16, 5, ,zibo
2019/7/30, 90, 55, 79, 20, 8, ,zibo
2019/7/31, 101, 51, 61, 19, 8, ,zibo
2019/8/1, 110, 40, 40, 17, 7, ,zibo
2019/8/2, 87, 68, 119, 20, 9, ,zibo
2019/8/3, 141, 49, 39, 14, 6, ,zibo
2019/8/4, 76, 36, 28, 8, 5, ,zibo
2019/8/5, 51, 17, 36, 3, 2, ,zibo
2019/8/6, 48, 36, 28, 11, 3, ,zibo
2019/8/7, 69, 54, 88, 15, 8, ,zibo
2019/8/8, 94, 59, 73, 18, 7, ,zibo
2019/8/9, 114, 41, 18, 14, 3, ,zibo
2019/8/10, 79, 8, 26, 4, 2, ,zibo
2019/8/11, 27, 8, 28, 6, 3, ,zibo
2019/8/12, 24, 24, 25, 11, 4, ,zibo
2019/8/13, 83, 40, 60, 11, 7, ,zibo
2019/8/14, 108, 52, 86, 18, 7, ,zibo
2019/8/15, 101, 45, 56, 21, 5, ,zibo
2019/8/16, 83, 49, 59, 21, 7, ,zibo
2019/8/17, 78, 54, 81, 26, 9, ,zibo
2019/8/18, 89, 57, 89, 21, 8, ,zibo
2019/8/19, 94, 63, 80, 22, 11, ,zibo
2019/8/20, 100, 65, 107, 18, 8, ,zibo
