"","date","china_average","seoul_average"
"2130","2019/8/15",47.3333333333333,19
"2131","2019/8/16",46.1666666666667,33
"2132","2019/8/17",56.0555555555556,22
"2133","2019/8/18",56.1666666666667,22
"2134","2019/8/19",52.6111111111111,29
"2135","2019/8/2",43.1111111111111,22
"2136","2019/8/20",53.7777777777778,33
"2137","2019/8/21",65.0555555555556,43
"2138","2019/8/22",63,34
"2139","2019/8/23",65.6666666666667,23
"2140","2019/8/24",57.0555555555556,17
"2141","2019/8/25",54.8333333333333,22
"2142","2019/8/26",61.5,23
"2143","2019/8/27",69.8888888888889,26
"2144","2019/8/28",45.8888888888889,25
"2145","2019/8/29",49.5555555555556,16
"2146","2019/8/3",42.1111111111111,31
"2147","2019/8/30",50.2777777777778,18
"2148","2019/8/31",51.3888888888889,18
"2149","2019/8/4",32.9444444444444,39
"2150","2019/8/5",34.1111111111111,27
"2151","2019/8/6",34.2222222222222,21
"2152","2019/8/7",43.6666666666667,41
"2153","2019/8/8",44.6111111111111,23
"2154","2019/8/9",28.3888888888889,20
"2155","2019/9/1",55.4444444444444,25
"2156","2019/9/10",43.5555555555556,7
"2157","2019/9/11",44.4444444444444,8
"2158","2019/9/12",46.4444444444444,12
"2159","2019/9/13",43.9444444444444,16
"2160","2019/9/14",47.6666666666667,12
"2161","2019/9/15",52.6666666666667,9
"2162","2019/9/16",64.8333333333333,13
"2163","2019/9/17",64.5,25
"2164","2019/9/18",55.3333333333333,21
"2165","2019/9/19",71.6666666666667,22
"2166","2019/9/2",56.8333333333333,23
"2167","2019/9/20",72.2222222222222,16
"2168","2019/9/21",61.2222222222222,7
"2169","2019/9/22",62.1666666666667,16
"2170","2019/9/23",79.7222222222222,26
"2171","2019/9/24",76.0555555555556,37
"2172","2019/9/25",60.7777777777778,33
"2173","2019/9/26",64,23
"2174","2019/9/27",74.9444444444444,31
"2175","2019/9/28",78.7777777777778,42
"2176","2019/9/29",73.6666666666667,55
"2177","2019/9/3",53.1111111111111,9
"2178","2019/9/30",61.2777777777778,48
"2179","2019/9/4",64.7222222222222,7
"2180","2019/9/5",70.2777777777778,14
"2181","2019/9/6",69.1666666666667,14
"2182","2019/9/7",78.6111111111111,38
"2183","2019/9/8",77.8333333333333,40
"2184","2019/9/9",63.6111111111111,13
"2185","2020/1/1",104.555555555556,60
"2186","2020/1/10",104.277777777778,56
"2187","2020/1/11",78,48
"2188","2020/1/12",102.944444444444,29
"2189","2020/1/13",83.3333333333333,33
"2190","2020/1/14",86.4444444444444,41
"2191","2020/1/15",103.722222222222,45
"2192","2020/1/16",118.277777777778,59
"2193","2020/1/17",129.222222222222,61
"2194","2020/1/18",126.555555555556,59
"2195","2020/1/19",98.1666666666667,56
"2196","2020/1/2",145.944444444444,64
"2197","2020/1/20",88.2777777777778,48
"2198","2020/1/21",96.4444444444444,51
"2199","2020/1/22",120.888888888889,61
"2200","2020/1/23",97.3333333333333,65
"2201","2020/1/24",89.3333333333333,52
"2202","2020/1/25",85.8888888888889,30
"2203","2020/1/26",71.1111111111111,10
"2204","2020/1/27",75.3888888888889,12
"2205","2020/1/28",78.3333333333333,17
"2206","2020/1/29",68.6111111111111,20
"2207","2020/1/3",169.388888888889,58
"2208","2020/1/30",66.6111111111111,29
"2209","2020/1/31",81.3888888888889,63
"2210","2020/1/4",139.444444444444,56
"2211","2020/1/5",55.5,43
"2212","2020/1/6",40.3333333333333,10
"2213","2020/1/7",57.7777777777778,28
"2214","2020/1/8",79.1666666666667,52
"2215","2020/1/9",104.944444444444,61
"2216","2020/2/1",67.1666666666667,65
"2217","2020/2/10",61.7777777777778,59
"2218","2020/2/11",54.8888888888889,51
"2219","2020/2/12",58.7222222222222,65
"2220","2020/2/13",41.8333333333333,75
"2221","2020/2/14",26.8888888888889,64
"2222","2020/2/15",30.9444444444444,26
"2223","2020/2/16",31.1111111111111,30
"2224","2020/2/17",47.3333333333333,26
"2225","2020/2/18",52.6111111111111,37
"2226","2020/2/19",65.2777777777778,61
"2227","2020/2/2",56.9444444444444,30
"2228","2020/2/20",84,62
"2229","2020/2/21",60.1666666666667,64
"2230","2020/2/22",72.9444444444444,27
"2231","2020/2/23",82.3333333333333,40
"2232","2020/2/24",60.6111111111111,22
"2233","2020/2/25",54.6666666666667,19
"2234","2020/2/26",42.3333333333333,15
"2235","2020/2/27",42.2777777777778,28
"2236","2020/2/28",52.4444444444444,27
"2237","2020/2/29",58.2222222222222,49
"2238","2020/2/3",58.5555555555556,27
"2239","2020/2/4",38.1666666666667,27
"2240","2020/2/5",42.7777777777778,44
"2241","2020/2/6",59.7222222222222,41
"2242","2020/2/7",76.2777777777778,44
"2243","2020/2/8",91.9444444444444,40
"2244","2020/2/9",78.9444444444444,52
"2245","2020/3/1",65.8888888888889,43
"2246","2020/3/10",82.1111111111111,38
"2247","2020/3/11",84.8888888888889,38
"2248","2020/3/12",52.7222222222222,35
"2249","2020/3/13",70.2777777777778,41
"2250","2020/3/14",68.2222222222222,45
"2251","2020/3/15",66.5555555555556,27
"2252","2020/3/16",85.9444444444444,49
"2253","2020/3/17",116.5,58
"2254","2020/3/18",87,58
"2255","2020/3/19",101.833333333333,46
"2256","2020/3/2",56.5,40
"2257","2020/3/20",109.333333333333,54
"2258","2020/3/21",68.9444444444444,39
"2259","2020/3/22",76.1666666666667,45
"2260","2020/3/23",73.3333333333333,58
"2261","2020/3/24",60.5555555555556,53
"2262","2020/3/25",56.2777777777778,54
"2263","2020/3/26",45.5,46
"2264","2020/3/27",51.2777777777778,37
"2265","2020/3/28",65.8333333333333,46
"2266","2020/3/29",72.8888888888889,56
"2267","2020/3/3",43.3888888888889,44
"2268","2020/3/30",70.5,53
"2269","2020/3/31",66.1111111111111,66
"2270","2020/3/4",58.1666666666667,39
"2271","2020/3/5",65.3888888888889,45
"2272","2020/3/6",80.7777777777778,59
"2273","2020/3/7",85.7222222222222,61
"2274","2020/3/8",63.3333333333333,61
"2275","2020/3/9",61.3888888888889,41
"2276","2020/4/1",62.3888888888889,42
"2277","2020/4/10",66.9444444444444,43
"2278","2020/4/11",78.4444444444444,33
"2279","2020/4/12",82.5555555555556,23
"2280","2020/4/13",79.0555555555556,52
"2281","2020/4/14",75.3888888888889,60
"2282","2020/4/15",76.5555555555556,53
"2283","2020/4/16",79.3888888888889,42
"2284","2020/4/17",71.2222222222222,31
"2285","2020/4/18",57.6111111111111,27
"2286","2020/4/19",54.2222222222222,17
"2287","2020/4/2",81,58
"2288","2020/4/20",NA,33
"2289","2020/4/21",55.2777777777778,71
"2290","2020/4/22",57.6666666666667,48
"2291","2020/4/23",81.4444444444444,46
"2292","2020/4/24",77.1111111111111,59
"2293","2020/4/25",60.9444444444444,33
"2294","2020/4/26",65.2777777777778,38
"2295","2020/4/27",74.2777777777778,41
"2296","2020/4/28",75.3333333333333,58
"2297","2020/4/29",74.2777777777778,58
"2298","2020/4/3",118.666666666667,67
"2299","2020/4/4",77.7222222222222,47
"2300","2020/4/5",78.5555555555556,57
"2301","2020/4/6",83.3333333333333,60
"2302","2020/4/7",78.7222222222222,47
"2303","2020/4/8",50.2222222222222,51
"2304","2020/4/9",52.7777777777778,47
