date, pm25, pm10, o3, no2, so2, co,country
2019/6/6, 57, 49, 74, 11, 2, ,rizhao
2019/6/7, 74, 59, 58, 20, 5, ,rizhao
2019/6/8, 97, 66, 72, 15, 4, ,rizhao
2019/6/9, 110, 59, 68, 13, 3, ,rizhao
2019/6/10, 96, 43, 53, 14, 2, ,rizhao
2019/6/11, 74, 36, 47, 11, 3, ,rizhao
2019/6/12, 68, 34, 41, 7, 2, ,rizhao
2019/6/13, 57, 56, 66, 16, 4, ,rizhao
2019/6/14, 89, 66, 84, 20, 3, ,rizhao
2019/6/15, 98, 49, 59, 13, 3, ,rizhao
2019/6/16, 70, 51, 65, 10, 3, ,rizhao
2019/6/17, 83, 53, 64, 15, 3, ,rizhao
2019/6/18, 94, 30, 50, 12, 2, ,rizhao
2019/6/19, 42, 53, 42, 20, 2, ,rizhao
2019/6/20, 70, 56, 44, 14, 2, ,rizhao
2019/6/21, 101, 71, 111, 23, 4, ,rizhao
2019/6/22, 112, 68, 82, 25, 4, ,rizhao
2019/6/23, 98, 46, 55, 11, 3, ,rizhao
2019/6/24, 74, 40, 49, 8, 2, ,rizhao
2019/6/25, 61, 43, 47, 6, 2, ,rizhao
2019/6/26, 74, 44, 46, 14, 3, ,rizhao
2019/6/27, 74, 61, 49, 23, 4, ,rizhao
2019/6/28, 113, 49, 73, 15, 3, ,rizhao
2019/6/29, 96, 89, 100, 18, 5, ,rizhao
2019/6/30, 159, 67, 81, 12, 2, ,rizhao
2019/1/1, 165, 130, 22, 44, 21, ,rizhao
2019/1/2, 192, 160, 29, 45, 18, ,rizhao
2019/1/3, 232, 124, 34, 38, 7, ,rizhao
2019/1/4, 218, 94, 32, 29, 8, ,rizhao
2019/1/5, 172, 79, 28, 28, 7, ,rizhao
2019/1/6, 162, 127, 33, 35, 12, ,rizhao
2019/1/7, 210, 94, 27, 28, 11, ,rizhao
2019/1/8, 146, 62, 26, 21, 5, ,rizhao
2019/1/9, 86, 72, 32, 21, 7, ,rizhao
2019/1/10, 151, 103, 10, 28, 5, ,rizhao
2019/1/11, 183, 135, 18, 30, 5, ,rizhao
2019/1/12, 230, 222, 19, 41, 10, ,rizhao
2019/1/13, 317, 223, 32, 43, 12, ,rizhao
2019/1/14, 312, 129, 25, 21, 7, ,rizhao
2019/1/15, 167, 74, 27, 22, 10, ,rizhao
2019/1/16, 109, 120, 20, 33, 16, ,rizhao
2019/1/17, 174, 128, 21, 41, 17, ,rizhao
2019/1/18, 182, 123, 32, 34, 6, ,rizhao
2019/1/19, 187, 66, 31, 21, 7, ,rizhao
2019/1/20, 113, 108, 29, 33, 10, ,rizhao
2019/1/21, 170, 130, 25, 37, 13, ,rizhao
2019/1/22, 185, 129, 27, 43, 19, ,rizhao
2019/1/23, 181, 125, 36, 41, 13, ,rizhao
2019/1/24, 187, 87, 31, 20, 4, ,rizhao
2019/1/25, 124, 69, 26, 25, 11, ,rizhao
2019/1/26, 115, 97, 26, 34, 13, ,rizhao
2019/1/27, 165, 93, 32, 19, 7, ,rizhao
2019/1/28, 145, 81, 28, 29, 10, ,rizhao
2019/1/29, 122, 114, 28, 27, 6, ,rizhao
2019/1/30, 175, 64, 31, 11, 3, ,rizhao
2019/1/31, 101, 96, 31, 17, 5, ,rizhao
2019/2/1, 165, 98, 23, 24, 6, ,rizhao
2019/2/2, 182, 121, 29, 17, 6, ,rizhao
2019/2/3, 189, 142, 31, 22, 10, ,rizhao
2019/2/4, 174, 140, 35, 20, 10, ,rizhao
2019/2/5, 191, 126, 21, 17, 3, ,rizhao
2019/2/6, 202, 62, 32, 4, 3, ,rizhao
2019/2/7, 106, 40, 29, 6, 4, ,rizhao
2019/2/8, 75, 61, 37, 7, 9, ,rizhao
2019/2/9, 131, 31, 31, 6, 3, ,rizhao
2019/2/10, 74, 95, 36, 20, 6, ,rizhao
2019/2/11, 181, 85, 44, 19, 5, ,rizhao
2019/2/12, 171, 83, 38, 14, 4, ,rizhao
2019/2/13, 165, 47, 35, 9, 3, ,rizhao
2019/2/14, 107, 75, 37, 16, 4, ,rizhao
2019/2/15, 160, 45, 33, 10, 6, ,rizhao
2019/2/16, 68, 56, 32, 21, 8, ,rizhao
2019/2/17, 94, 49, 34, 25, 5, ,rizhao
2019/2/18, 104, 65, 36, 15, 4, ,rizhao
2019/2/19, 155, 150, 44, 29, 7, ,rizhao
2019/2/20, 253, 132, 50, 30, 7, ,rizhao
2019/2/21, 221, 147, 31, 46, 10, ,rizhao
2019/2/22, 230, 122, 51, 40, 12, ,rizhao
2019/2/23, 203, 157, 58, 53, 19, ,rizhao
2019/2/24, 226, 129, 87, 37, 12, ,rizhao
2019/2/25, 211, 54, 36, 23, 5, ,rizhao
2019/2/26, 97, 46, 42, 23, 4, ,rizhao
2019/2/27, 91, 101, 36, 42, 9, ,rizhao
2019/2/28, 168, 137, 66, 47, 12, ,rizhao
2019/3/1, 198, 143, 58, 54, 11, ,rizhao
2019/3/2, 212, 123, 47, 40, 11, ,rizhao
2019/3/3, 183, 133, 50, 36, 10, ,rizhao
2019/3/4, 189, 116, 43, 35, 7, ,rizhao
2019/3/5, 181, 128, 55, 21, 5, ,rizhao
2019/3/6, 176, 76, 46, 21, 5, ,rizhao
2019/3/7, 107, 82, 45, 30, 8, ,rizhao
2019/3/8, 142, 42, 37, 11, 3, ,rizhao
2019/3/9, 65, 65, 39, 24, 5, ,rizhao
2019/3/10, 131, 112, 50, 31, 7, ,rizhao
2019/3/11, 174, 95, 38, 23, 5, ,rizhao
2019/3/12, 113, 81, 38, 27, 6, ,rizhao
2019/3/13, 112, 108, 41, 35, 9, ,rizhao
2019/3/14, 158, 82, 40, 22, 5, ,rizhao
2019/3/15, 89, 89, 56, 21, 6, ,rizhao
2019/3/16, 121, 64, 44, 13, 4, ,rizhao
2019/3/17, 120, 78, 44, 27, 6, ,rizhao
2019/3/18, 122, 86, 63, 25, 10, ,rizhao
2019/3/19, 158, 50, 44, 13, 3, ,rizhao
2019/3/20, 97, 66, 37, 12, 3, ,rizhao
2019/3/21, 113, 46, 38, 17, 4, ,rizhao
2019/3/22, 73, 66, 40, 18, 6, ,rizhao
2019/3/23, 96, 81, 50, 25, 7, ,rizhao
2019/3/24, 130, 99, 49, 24, 14, ,rizhao
