date, pm25, pm10, o3, no2, so2, co,country
2019/7/25, 95, 50, 78, 11, 2, ,qingdao
2019/7/26, 95, 35, 56, 6, 1, ,qingdao
2019/7/27, 72, 30, 60, 8, 2, ,qingdao
2019/7/28, 48, 41, 47, 7, 2, ,qingdao
2019/7/29, 53, 53, 54, 18, 1, ,qingdao
2019/7/30, 84, 39, 57, 10, 3, ,qingdao
2019/7/31, 59, 45, 49, 10, 1, ,qingdao
2019/8/1, 76, 25, 36, 7, 1, ,qingdao
2019/8/2, 34, 28, 24, 4, 2, ,qingdao
2019/8/3, 49, 30, 36, 5, 2, ,qingdao
2019/8/4, 62, 26, 27, 5, 2, ,qingdao
2019/8/5, 33, 23, 26, 5, 2, ,qingdao
2019/8/6, 45, 23, 24, 6, 2, ,qingdao
2019/8/7, 41, 29, 34, 6, 2, ,qingdao
2019/8/8, 63, 28, 18, 6, 2, ,qingdao
2019/8/9, 44, 30, 28, 3, 3, ,qingdao
2019/8/10, 44, 24, 25, 2, 2, ,qingdao
2019/8/11, 29, 20, 24, 8, 2, ,qingdao
2019/8/12, 33, 26, 28, 12, 2, ,qingdao
2019/8/13, 48, 30, 30, 10, 2, ,qingdao
2019/8/14, 61, 37, 55, 10, 3, ,qingdao
2019/8/15, 65, 50, 97, 18, 4, ,qingdao
2019/8/16, 87, 46, 73, 20, 5, ,qingdao
2019/8/17, 70, 44, 61, 23, 3, ,qingdao
2019/8/18, 59, 39, 70, 21, 3, ,qingdao
2019/8/19, 40, 42, 70, 16, 3, ,qingdao
2019/8/20, 44, 47, 54, 18, 4, ,qingdao
2019/8/21, 72, 69, 103, 21, 6, ,qingdao
2019/8/22, 120, 60, 108, 19, 7, ,qingdao
2019/8/23, 97, 74, 102, 26, 6, ,qingdao
2019/8/24, 117, 29, 62, 11, 2, ,qingdao
2019/8/25, 49, 23, 50, 7, 2, ,qingdao
2019/8/26, 34, 39, 45, 16, 3, ,qingdao
2019/8/27, 59, 71, 120, 20, 6, ,qingdao
2019/8/28, 142, 59, 49, 21, 5, ,qingdao
2019/8/29, 83, 38, 83, 16, 4, ,qingdao
2019/8/30, 48, 32, 49, 14, 3, ,qingdao
2019/8/31, 44, 24, 46, 8, 2, ,qingdao
2019/9/1, 42, 30, 58, 11, 2, ,qingdao
2019/9/2, 47, 42, 60, 21, 2, ,qingdao
2019/9/3, 65, 40, 65, 17, 3, ,qingdao
2019/9/4, 64, 55, 95, 22, 4, ,qingdao
2019/9/5, 83, 57, 76, 16, 3, ,qingdao
2019/9/6, 97, 48, 79, 16, 3, ,qingdao
2019/9/7, 75, 72, 100, 14, 4, ,qingdao
2019/9/8, 135, 51, 74, 14, 3, ,qingdao
2019/9/9, 105, 53, 42, 21, 3, ,qingdao
2019/9/10, 92, 53, 42, 21, 4, ,qingdao
2019/9/11, 55, 55, 95, 20, 5, ,qingdao
2019/9/12, 54, 32, 57, 7, 2, ,qingdao
2019/9/13, 56, 38, 42, 13, 3, ,qingdao
2019/9/14, 53, 44, 38, 26, 4, ,qingdao
2019/9/15, 52, 58, 90, 16, 6, ,qingdao
2019/9/16, 91, 55, 42, 27, 4, ,qingdao
2019/9/17, 67, 62, 35, 18, 4, ,qingdao
2019/9/18, 60, 37, 41, 19, 4, ,qingdao
2019/9/19, 36, 65, 59, 35, 6, ,qingdao
2019/9/20, 85, 55, 63, 19, 3, ,qingdao
2019/9/21, 77, 61, 51, 13, 3, ,qingdao
2019/9/22, 69, 52, 69, 22, 5, ,qingdao
2019/9/23, 69, 89, 141, 31, 8, ,qingdao
2019/9/24, 152, 106, 117, 22, 3, ,qingdao
2019/9/25, 156, 31, 57, 12, 3, ,qingdao
2019/9/26, 58, 30, 73, 13, 3, ,qingdao
2019/9/27, 58, 44, 64, 14, 3, ,qingdao
2019/9/28, 72, 59, 85, 17, 4, ,qingdao
2019/9/29, 95, 53, 79, 12, 3, ,qingdao
2019/9/30, 89, 66, 91, 13, 3, ,qingdao
2019/4/1, 119, 26, 42, 11, 2, ,qingdao
2019/4/2, 45, 42, 47, 19, 1, ,qingdao
2019/4/3, 64, 67, 57, 17, 4, ,qingdao
2019/4/4, 116, 180, 55, 20, 5, ,qingdao
2019/4/5, 140, 118, 63, 20, 5, ,qingdao
2019/4/6, 159, 70, 48, 15, 4, ,qingdao
2019/4/7, 94, 42, 44, 11, 3, ,qingdao
2019/4/8, 53, 28, 45, 13, 2, ,qingdao
2019/4/9, 46, 44, 48, 16, 3, ,qingdao
2019/4/10, 93, 65, 42, 35, 4, ,qingdao
2019/4/11, 119, 83, 67, 25, 4, ,qingdao
2019/4/12, 164, 82, 68, 14, 3, ,qingdao
2019/4/13, 155, 63, 49, 19, 2, ,qingdao
2019/4/14, 102, 81, 76, 24, 5, ,qingdao
2019/4/15, 132, 56, 58, 10, 2, ,qingdao
2019/4/16, 72, 57, 64, 11, 2, ,qingdao
2019/4/17, 94, 98, 63, 12, 2, ,qingdao
2019/4/18, 112, 67, 45, 21, 2, ,qingdao
