date, pm25, pm10, o3, no2, so2, co,country
2019/7/11, 57, 49, 77, 8, 2, ,weihai
2019/7/12, 127, 71, 85, 11, 2, ,weihai
2019/7/13, 161, 67, 84, 10, 2, ,weihai
2019/7/14, 157, 59, 58, 11, 2, ,weihai
2019/7/15, 141, 63, 60, 9, 2, ,weihai
2019/7/16, 144, 42, 44, 7, 2, ,weihai
2019/7/17, 88, 31, 44, 6, 2, ,weihai
2019/7/18, 69, 42, 50, 8, 2, ,weihai
2019/7/19, 106, 42, 51, 8, 3, ,weihai
2019/7/20, 96, 47, 84, 9, 2, ,weihai
2019/7/21, 117, 51, 99, 10, 2, ,weihai
2019/7/22, 101, 30, 41, 6, 1, ,weihai
2019/7/23, 71, 29, 66, 8, 1, ,weihai
2019/7/24, 72, 45, 53, 10, 1, ,weihai
2019/7/25, 101, 36, 65, 8, 1, ,weihai
2019/7/26, 82, 33, 51, 7, 1, ,weihai
2019/7/27, 71, 26, 45, 6, 2, ,weihai
2019/7/28, 62, 34, 60, 5, 2, ,weihai
2019/7/29, 73, 39, 73, 7, 2, ,weihai
2019/7/30, 91, 41, 58, 9, 2, ,weihai
2019/7/31, 98, 41, 45, 6, 2, ,weihai
2019/8/1, 78, 29, 21, 4, 1, ,weihai
2019/8/2, 55, 29, 28, 4, 2, ,weihai
2019/8/3, 55, 32, 29, 6, 2, ,weihai
2019/8/4, 77, 36, 31, 5, 2, ,weihai
2019/8/5, 70, 35, 28, 7, 2, ,weihai
2019/8/6, 67, 47, 41, 8, 3, ,weihai
2019/8/7, 96, 35, 34, 8, 2, ,weihai
2019/8/8, 79, 30, 20, 9, 2, ,weihai
2019/8/9, 62, 28, 44, 8, 2, ,weihai
2019/8/10, 61, 21, 33, 3, 2, ,weihai
2019/8/11, 40, 10, 33, 2, 2, ,weihai
2019/8/12, 33, 25, 46, 6, 2, ,weihai
2019/8/13, 67, 23, 36, 6, 2, ,weihai
2019/8/14, 62, 17, 46, 6, 2, ,weihai
2019/8/15, 50, 35, 85, 6, 4, ,weihai
2019/8/16, 70, 36, 68, 5, 4, ,weihai
2019/8/17, 62, 39, 89, 8, 4, ,weihai
2019/8/18, 68, 37, 94, 10, 4, ,weihai
2019/8/19, 73, 40, 57, 9, 2, ,weihai
2019/8/20, 81, 36, 95, 5, 3, ,weihai
